K,Success_bot4,Steps_bot4,Survival_bot4
48,True,30,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,9,-0.0
48,False,8,-0.0
48,False,0,-0.0
48,False,3,-0.0
48,True,5,-0.0
48,False,0,-0.0
48,False,1,-0.0
48,False,0,-0.0
48,False,1,-0.0
48,True,17,-0.0
48,False,2,-0.0
48,False,0,-0.0
48,False,2,-0.0
48,False,14,-0.0
48,True,6,-0.0
48,False,8,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,3,-0.0
48,True,6,-0.0
48,False,0,-0.0
48,False,7,-0.0
48,False,0,-0.0
48,False,4,-0.0
48,True,25,-0.0
48,False,2,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,10,-0.0
48,False,4,-0.0
48,False,0,-0.0
48,False,15,-0.0
48,False,4,-0.0
48,False,0,-0.0
48,False,10,-0.0
48,False,12,-0.0
48,False,8,-0.0
48,True,31,-0.0
48,False,15,-0.0
48,False,9,-0.0
48,False,5,-0.0
48,False,1,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,0,-0.0
48,False,6,-0.0
48,False,22,-0.0
48,False,9,-0.0
50,False,0,-0.0
50,False,5,-0.0
50,False,8,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,False,2,-0.0
50,False,4,-0.0
50,False,10,-0.0
50,False,0,-0.0
50,False,5,-0.0
50,False,5,-0.0
50,True,10,-0.0
50,False,0,-0.0
50,False,3,-0.0
50,False,6,-0.0
50,False,0,-0.0
50,True,7,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,False,3,-0.0
50,True,17,-0.0
50,False,0,-0.0
50,False,23,-0.0
50,False,7,-0.0
50,False,16,-0.0
50,True,2,-0.0
50,True,2,-0.0
50,False,13,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,22,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,True,20,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,6,-0.0
50,False,0,-0.0
50,False,6,-0.0
50,False,1,-0.0
50,False,6,-0.0
50,False,0,-0.0
50,False,11,-0.0
50,False,15,-0.0
50,True,9,-0.0
50,False,16,-0.0
50,False,15,-0.0
50,False,0,-0.0
50,False,16,-0.0
50,False,18,-0.0
50,False,7,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,True,5,-0.0
50,False,0,-0.0
50,True,10,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,21,-0.0
50,False,5,-0.0
50,False,18,-0.0
50,True,41,-0.0
50,False,20,-0.0
50,False,4,-0.0
50,False,8,-0.0
50,False,3,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,19,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,7,-0.0
50,False,3,-0.0
50,False,6,-0.0
50,False,2,-0.0
50,False,15,-0.0
50,False,3,-0.0
50,False,12,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,2,-0.0
50,False,0,-0.0
50,False,2,-0.0
50,False,37,-0.0
50,False,6,-0.0
50,False,8,-0.0
50,False,4,-0.0
50,False,0,-0.0
50,False,8,-0.0
50,False,7,-0.0
50,False,2,-0.0
50,False,3,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,3,-0.0
50,False,10,-0.0
50,False,10,-0.0
50,False,3,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,11,-0.0
50,False,11,-0.0
50,False,4,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,7,-0.0
50,False,18,-0.0
50,False,9,-0.0
50,False,13,-0.0
50,False,5,-0.0
50,False,7,-0.0
50,False,6,-0.0
50,True,9,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,13,-0.0
50,False,0,-0.0
50,False,15,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,5,-0.0
50,False,20,-0.0
50,False,4,-0.0
50,False,0,-0.0
50,False,12,-0.0
50,False,14,-0.0
50,False,12,-0.0
50,False,13,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,6,-0.0
50,False,7,-0.0
50,True,26,-0.0
50,False,0,-0.0
50,False,9,-0.0
50,False,5,-0.0
50,False,2,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,3,-0.0
50,False,1,-0.0
50,False,2,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,9,-0.0
50,False,12,-0.0
50,True,8,-0.0
50,False,10,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,5,-0.0
50,False,5,-0.0
50,False,4,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,7,-0.0
50,False,0,-0.0
50,False,8,-0.0
50,False,8,-0.0
50,False,1,-0.0
50,False,1,-0.0
50,False,18,-0.0
50,False,15,-0.0
50,False,6,-0.0
50,False,0,-0.0
50,True,8,-0.0
50,False,11,-0.0
50,False,19,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,True,7,-0.0
50,False,0,-0.0
50,False,24,-0.0
50,False,0,-0.0
50,True,7,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,1,-0.0
50,True,16,-0.0
50,False,6,-0.0
50,False,1,-0.0
50,False,9,-0.0
50,False,3,-0.0
50,False,1,-0.0
50,False,2,-0.0
50,True,15,-0.0
50,False,3,-0.0
50,False,0,-0.0
50,False,8,-0.0
50,False,0,-0.0
50,False,3,-0.0
50,False,0,-0.0
50,False,5,-0.0
50,False,13,-0.0
50,False,18,-0.0
50,True,9,-0.0
50,False,3,-0.0
50,False,12,-0.0
50,True,15,-0.0
50,False,3,-0.0
50,False,1,-0.0
50,True,12,-0.0
50,False,15,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,11,-0.0
50,False,16,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,False,3,-0.0
50,False,1,-0.0
50,False,4,-0.0
50,False,16,-0.0
50,False,11,-0.0
50,False,0,-0.0
50,False,6,-0.0
50,False,35,-0.0
50,False,2,-0.0
50,False,0,-0.0
50,False,18,-0.0
50,False,17,-0.0
50,False,8,-0.0
50,False,2,-0.0
50,False,25,-0.0
50,False,10,-0.0
50,False,1,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,4,-0.0
50,False,33,-0.0
50,False,0,-0.0
50,False,0,-0.0
50,False,8,-0.0
50,True,9,-0.0
50,False,0,-0.0
50,False,2,-0.0
50,False,12,-0.0
52,True,12,-0.0
52,True,7,-0.0
52,False,1,-0.0
52,False,3,-0.0
52,False,4,-0.0
52,False,5,-0.0
52,False,1,-0.0
52,False,2,-0.0
52,True,6,-0.0
52,False,0,-0.0
52,False,4,-0.0
52,False,9,-0.0
52,False,22,-0.0
52,False,9,-0.0
52,True,17,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,2,-0.0
52,False,21,-0.0
52,False,0,-0.0
52,False,7,-0.0
52,True,4,-0.0
52,False,19,-0.0
52,True,25,-0.0
52,False,0,-0.0
52,False,29,-0.0
52,False,4,-0.0
52,False,8,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,7,-0.0
52,False,6,-0.0
52,False,0,-0.0
52,True,8,-0.0
52,False,15,-0.0
52,False,0,-0.0
52,False,31,-0.0
52,False,4,-0.0
52,True,19,-0.0
52,False,0,-0.0
52,False,14,-0.0
52,False,1,-0.0
52,False,6,-0.0
52,False,17,-0.0
52,True,14,-0.0
52,False,9,-0.0
52,False,21,-0.0
52,False,13,-0.0
52,False,37,-0.0
52,True,32,-0.0
52,False,16,-0.0
52,False,0,-0.0
52,False,4,-0.0
52,True,17,-0.0
52,True,12,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,24,-0.0
52,True,8,-0.0
52,False,2,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,9,-0.0
52,False,21,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,29,-0.0
52,False,13,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,31,-0.0
52,False,9,-0.0
52,False,9,-0.0
52,False,0,-0.0
52,False,5,-0.0
52,False,0,-0.0
52,False,2,-0.0
52,False,7,-0.0
52,False,6,-0.0
52,True,12,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,7,-0.0
52,False,1,-0.0
52,False,8,-0.0
52,False,12,-0.0
52,False,0,-0.0
52,False,6,-0.0
52,False,3,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,0,-0.0
52,False,10,-0.0
52,False,0,-0.0
52,False,16,-0.0
52,False,0,-0.0
52,False,12,-0.0
52,False,10,-0.0
52,False,9,-0.0
52,False,11,-0.0
52,False,3,-0.0
52,False,6,-0.0
52,True,7,-0.0
52,False,8,-0.0
52,False,28,-0.0
52,True,20,-0.0
52,False,0,-0.0
52,False,5,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,0,-0.0
52,False,10,-0.0
52,False,8,-0.0
52,False,6,-0.0
52,False,0,-0.0
52,False,1,-0.0
52,False,15,-0.0
52,False,0,-0.0
52,True,12,-0.0
52,False,12,-0.0
52,False,0,-0.0
52,False,5,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,14,-0.0
52,False,10,-0.0
52,False,5,-0.0
52,False,14,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,25,-0.0
52,False,18,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,35,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,5,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,2,-0.0
52,False,2,-0.0
52,False,14,-0.0
52,False,15,-0.0
52,True,1,-0.0
52,True,11,-0.0
52,False,19,-0.0
52,False,0,-0.0
52,False,9,-0.0
52,True,14,-0.0
52,False,20,-0.0
52,False,3,-0.0
52,False,6,-0.0
52,False,0,-0.0
52,False,4,-0.0
52,False,2,-0.0
52,False,2,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,2,-0.0
52,False,1,-0.0
52,False,0,-0.0
52,False,10,-0.0
52,True,2,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,0,-0.0
52,False,11,-0.0
52,False,16,-0.0
52,False,1,-0.0
52,False,0,-0.0
52,False,7,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,1,-0.0
52,False,0,-0.0
52,False,7,-0.0
52,False,4,-0.0
52,False,4,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,12,-0.0
52,False,3,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,False,5,-0.0
52,False,7,-0.0
52,False,8,-0.0
52,False,26,-0.0
52,False,5,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,9,-0.0
52,False,15,-0.0
52,False,0,-0.0
52,True,4,-0.0
52,False,11,-0.0
52,False,8,-0.0
52,False,7,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,8,-0.0
52,False,30,-0.0
52,False,13,-0.0
52,False,8,-0.0
52,False,2,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,12,-0.0
52,False,0,-0.0
52,True,17,-0.0
52,False,3,-0.0
52,False,6,-0.0
52,False,0,-0.0
52,False,3,-0.0
52,True,10,-0.0
52,False,12,-0.0
52,False,12,-0.0
52,False,13,-0.0
52,False,9,-0.0
52,True,6,-0.0
52,False,14,-0.0
52,False,8,-0.0
52,False,2,-0.0
52,False,0,-0.0
52,False,4,-0.0
52,False,0,-0.0
52,False,5,-0.0
52,False,7,-0.0
52,False,3,-0.0
52,False,6,-0.0
52,False,7,-0.0
52,False,0,-0.0
52,False,6,-0.0
52,False,0,-0.0
52,False,0,-0.0
52,False,4,-0.0
54,False,12,-0.0
54,False,0,-0.0
54,False,2,-0.0
54,False,13,-0.0
54,False,15,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,1,-0.0
54,False,0,-0.0
54,False,2,-0.0
54,True,3,-0.0
54,False,1,-0.0
54,False,25,-0.0
54,False,4,-0.0
54,False,4,-0.0
54,False,6,-0.0
54,True,7,-0.0
54,False,12,-0.0
54,False,17,-0.0
54,True,5,-0.0
54,False,20,-0.0
54,False,0,-0.0
54,False,18,-0.0
54,False,15,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,2,-0.0
54,False,4,-0.0
54,False,0,-0.0
54,False,1,-0.0
54,False,0,-0.0
54,False,25,-0.0
54,False,1,-0.0
54,False,5,-0.0
54,True,19,-0.0
54,False,3,-0.0
54,False,13,-0.0
54,False,11,-0.0
54,False,25,-0.0
54,False,2,-0.0
54,False,12,-0.0
54,False,4,-0.0
54,False,0,-0.0
54,False,21,-0.0
54,False,0,-0.0
54,False,4,-0.0
54,False,6,-0.0
54,False,2,-0.0
54,False,0,-0.0
54,False,1,-0.0
54,False,5,-0.0
54,False,0,-0.0
54,False,20,-0.0
54,False,13,-0.0
54,False,0,-0.0
54,False,4,-0.0
54,False,4,-0.0
54,False,13,-0.0
54,False,11,-0.0
54,False,0,-0.0
54,False,26,-0.0
54,True,15,-0.0
54,False,14,-0.0
54,False,14,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,True,10,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,1,-0.0
54,True,12,-0.0
54,False,2,-0.0
54,False,5,-0.0
54,False,5,-0.0
54,False,6,-0.0
54,False,5,-0.0
54,False,0,-0.0
54,False,4,-0.0
54,True,25,-0.0
54,False,14,-0.0
54,False,18,-0.0
54,True,15,-0.0
54,False,9,-0.0
54,False,0,-0.0
54,False,9,-0.0
54,False,0,-0.0
54,False,2,-0.0
54,False,0,-0.0
54,False,16,-0.0
54,False,6,-0.0
54,False,2,-0.0
54,True,5,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,5,-0.0
54,False,1,-0.0
54,False,3,-0.0
54,False,0,-0.0
54,False,21,-0.0
54,False,22,-0.0
54,False,4,-0.0
54,False,0,-0.0
54,False,6,-0.0
54,False,1,-0.0
54,False,22,-0.0
54,True,20,-0.0
54,False,10,-0.0
54,False,0,-0.0
54,True,4,-0.0
54,False,3,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,19,-0.0
54,False,0,-0.0
54,False,15,-0.0
54,True,10,-0.0
54,False,0,-0.0
54,False,7,-0.0
54,False,5,-0.0
54,False,7,-0.0
54,False,0,-0.0
54,False,9,-0.0
54,False,10,-0.0
54,False,4,-0.0
54,False,3,-0.0
54,False,8,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,True,10,-0.0
54,False,0,-0.0
54,False,7,-0.0
54,False,2,-0.0
54,False,8,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,20,-0.0
54,False,0,-0.0
54,True,10,-0.0
54,False,0,-0.0
54,False,2,-0.0
54,False,2,-0.0
54,True,3,-0.0
54,False,9,-0.0
54,False,16,-0.0
54,False,0,-0.0
54,False,3,-0.0
54,False,2,-0.0
54,False,19,-0.0
54,False,12,-0.0
54,False,11,-0.0
54,False,5,-0.0
54,False,0,-0.0
54,False,10,-0.0
54,False,14,-0.0
54,False,12,-0.0
54,True,20,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,True,26,-0.0
54,False,3,-0.0
54,False,1,-0.0
54,False,0,-0.0
54,False,10,-0.0
54,False,7,-0.0
54,False,1,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,17,-0.0
54,False,3,-0.0
54,False,8,-0.0
54,False,10,-0.0
54,False,0,-0.0
54,False,13,-0.0
54,True,15,-0.0
54,False,0,-0.0
54,False,6,-0.0
54,False,16,-0.0
54,False,0,-0.0
54,False,11,-0.0
54,False,0,-0.0
54,False,7,-0.0
54,True,13,-0.0
54,False,23,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,6,-0.0
54,True,8,-0.0
54,False,0,-0.0
54,False,4,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,4,-0.0
54,False,1,-0.0
54,False,15,-0.0
54,False,6,-0.0
54,False,1,-0.0
54,False,0,-0.0
54,False,3,-0.0
54,False,11,-0.0
54,False,2,-0.0
54,False,0,-0.0
54,False,6,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,True,21,-0.0
54,False,6,-0.0
54,False,7,-0.0
54,False,0,-0.0
54,False,8,-0.0
54,True,13,-0.0
54,False,0,-0.0
54,True,2,-0.0
54,False,2,-0.0
54,False,26,-0.0
54,False,0,-0.0
54,False,15,-0.0
54,True,9,-0.0
54,False,0,-0.0
54,False,8,-0.0
54,True,11,-0.0
54,False,1,-0.0
54,False,3,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,6,-0.0
54,False,2,-0.0
54,False,8,-0.0
54,False,14,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,1,-0.0
54,True,18,-0.0
54,False,0,-0.0
54,False,19,-0.0
54,False,5,-0.0
54,False,7,-0.0
54,False,13,-0.0
54,False,3,-0.0
54,False,7,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,True,12,-0.0
54,False,0,-0.0
54,False,0,-0.0
54,False,4,-0.0
56,False,5,-0.0
56,False,3,-0.0
56,False,3,-0.0
56,False,0,-0.0
56,False,6,-0.0
56,False,1,-0.0
56,False,31,-0.0
56,False,29,-0.0
56,False,14,-0.0
56,False,12,-0.0
56,False,0,-0.0
56,False,7,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,1,-0.0
56,True,15,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,True,4,-0.0
56,False,0,-0.0
56,False,2,-0.0
56,False,16,-0.0
56,False,5,-0.0
56,False,14,-0.0
56,False,23,-0.0
56,False,15,-0.0
56,False,16,-0.0
56,False,1,-0.0
56,True,4,-0.0
56,False,9,-0.0
56,True,7,-0.0
56,False,0,-0.0
56,False,3,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,7,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,7,-0.0
56,False,19,-0.0
56,False,22,-0.0
56,False,1,-0.0
56,False,1,-0.0
56,False,2,-0.0
56,False,26,-0.0
56,False,8,-0.0
56,False,0,-0.0
56,True,14,-0.0
56,False,0,-0.0
56,True,9,-0.0
56,False,36,-0.0
56,False,4,-0.0
56,False,0,-0.0
56,False,1,-0.0
56,False,4,-0.0
56,False,0,-0.0
56,False,5,-0.0
56,False,2,-0.0
56,False,0,-0.0
56,False,1,-0.0
56,False,20,-0.0
56,False,1,-0.0
56,False,17,-0.0
56,False,0,-0.0
56,False,4,-0.0
56,False,6,-0.0
56,False,21,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,8,-0.0
56,False,3,-0.0
56,False,7,-0.0
56,False,0,-0.0
56,False,5,-0.0
56,False,0,-0.0
56,True,32,-0.0
56,False,23,-0.0
56,False,7,-0.0
56,False,21,-0.0
56,False,13,-0.0
56,False,0,-0.0
56,False,4,-0.0
56,True,1,-0.0
56,False,3,-0.0
56,False,4,-0.0
56,False,1,-0.0
56,False,0,-0.0
56,False,5,-0.0
56,False,19,-0.0
56,True,9,-0.0
56,False,9,-0.0
56,True,3,-0.0
56,False,0,-0.0
56,False,11,-0.0
56,False,0,-0.0
56,False,17,-0.0
56,False,0,-0.0
56,False,6,-0.0
56,False,0,-0.0
56,False,3,-0.0
56,False,0,-0.0
56,False,8,-0.0
56,False,2,-0.0
56,False,0,-0.0
56,False,15,-0.0
56,False,6,-0.0
56,False,16,-0.0
56,False,1,-0.0
56,False,11,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,11,-0.0
56,True,16,-0.0
56,True,44,-0.0
56,False,14,-0.0
56,False,14,-0.0
56,False,0,-0.0
56,False,1,-0.0
56,False,0,-0.0
56,False,16,-0.0
56,False,4,-0.0
56,True,11,-0.0
56,False,14,-0.0
56,False,2,-0.0
56,False,0,-0.0
56,False,5,-0.0
56,False,15,-0.0
56,False,11,-0.0
56,False,7,-0.0
56,False,0,-0.0
56,False,7,-0.0
56,True,15,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,31,-0.0
56,False,3,-0.0
56,False,0,-0.0
56,False,1,-0.0
56,False,6,-0.0
56,False,4,-0.0
56,False,2,-0.0
56,False,7,-0.0
56,False,0,-0.0
56,True,10,-0.0
56,False,9,-0.0
56,False,13,-0.0
56,False,12,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,9,-0.0
56,False,5,-0.0
56,False,7,-0.0
56,False,3,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,2,-0.0
56,False,10,-0.0
56,False,14,-0.0
56,False,3,-0.0
56,False,4,-0.0
56,False,0,-0.0
56,False,8,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,19,-0.0
56,True,15,-0.0
56,False,4,-0.0
56,False,2,-0.0
56,True,27,-0.0
56,False,0,-0.0
56,False,16,-0.0
56,False,1,-0.0
56,False,11,-0.0
56,False,4,-0.0
56,True,7,-0.0
56,False,15,-0.0
56,False,0,-0.0
56,False,4,-0.0
56,False,5,-0.0
56,False,0,-0.0
56,False,4,-0.0
56,False,8,-0.0
56,False,0,-0.0
56,False,4,-0.0
56,False,4,-0.0
56,False,1,-0.0
56,False,16,-0.0
56,False,4,-0.0
56,False,0,-0.0
56,False,18,-0.0
56,False,3,-0.0
56,True,6,-0.0
56,True,11,-0.0
56,False,9,-0.0
56,False,17,-0.0
56,False,0,-0.0
56,False,6,-0.0
56,False,2,-0.0
56,False,0,-0.0
56,False,27,-0.0
56,False,6,-0.0
56,False,1,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,24,-0.0
56,False,6,-0.0
56,False,0,-0.0
56,True,12,-0.0
56,False,0,-0.0
56,True,14,-0.0
56,False,0,-0.0
56,False,18,-0.0
56,False,2,-0.0
56,False,10,-0.0
56,False,13,-0.0
56,False,0,-0.0
56,False,10,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,True,13,-0.0
56,True,9,-0.0
56,True,21,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,9,-0.0
56,False,15,-0.0
56,True,7,-0.0
56,False,0,-0.0
56,False,5,-0.0
56,False,3,-0.0
56,True,21,-0.0
56,False,23,-0.0
56,False,0,-0.0
56,False,3,-0.0
56,False,5,-0.0
56,False,16,-0.0
56,False,4,-0.0
56,False,11,-0.0
56,False,0,-0.0
56,False,0,-0.0
56,False,9,-0.0
56,False,8,-0.0
56,False,5,-0.0
56,False,4,-0.0
58,False,5,-0.0
58,False,2,-0.0
58,False,3,-0.0
58,False,0,-0.0
58,True,1,-0.0
58,False,5,-0.0
58,False,2,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,4,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,12,-0.0
58,False,0,-0.0
58,False,2,-0.0
58,False,0,-0.0
58,False,10,-0.0
58,False,3,-0.0
58,False,8,-0.0
58,True,3,-0.0
58,False,11,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,17,-0.0
58,False,6,-0.0
58,False,1,-0.0
58,False,3,-0.0
58,False,3,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,13,-0.0
58,False,0,-0.0
58,False,6,-0.0
58,False,0,-0.0
58,False,8,-0.0
58,False,1,-0.0
58,True,4,-0.0
58,False,0,-0.0
58,False,21,-0.0
58,False,5,-0.0
58,False,6,-0.0
58,False,0,-0.0
58,False,9,-0.0
58,False,7,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,24,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,True,27,-0.0
58,False,4,-0.0
58,False,10,-0.0
58,False,6,-0.0
58,False,13,-0.0
58,False,11,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,13,-0.0
58,False,3,-0.0
58,False,0,-0.0
58,True,4,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,16,-0.0
58,False,15,-0.0
58,False,0,-0.0
58,True,6,-0.0
58,False,7,-0.0
58,False,2,-0.0
58,False,0,-0.0
58,False,21,-0.0
58,False,6,-0.0
58,True,1,-0.0
58,False,9,-0.0
58,False,0,-0.0
58,False,13,-0.0
58,False,0,-0.0
58,False,10,-0.0
58,False,0,-0.0
58,False,23,-0.0
58,False,18,-0.0
58,False,0,-0.0
58,False,7,-0.0
58,False,14,-0.0
58,False,1,-0.0
58,False,3,-0.0
58,False,1,-0.0
58,False,6,-0.0
58,False,6,-0.0
58,False,14,-0.0
58,False,0,-0.0
58,False,19,-0.0
58,False,5,-0.0
58,False,6,-0.0
58,False,9,-0.0
58,False,0,-0.0
58,True,9,-0.0
58,False,8,-0.0
58,False,0,-0.0
58,False,14,-0.0
58,False,12,-0.0
58,False,3,-0.0
58,True,10,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,9,-0.0
58,False,8,-0.0
58,False,8,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,3,-0.0
58,False,7,-0.0
58,False,0,-0.0
58,False,8,-0.0
58,True,25,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,True,6,-0.0
58,False,6,-0.0
58,False,13,-0.0
58,True,19,-0.0
58,False,0,-0.0
58,False,4,-0.0
58,False,6,-0.0
58,False,7,-0.0
58,False,19,-0.0
58,False,8,-0.0
58,True,21,-0.0
58,False,0,-0.0
58,False,17,-0.0
58,False,0,-0.0
58,False,15,-0.0
58,False,1,-0.0
58,False,2,-0.0
58,False,1,-0.0
58,False,5,-0.0
58,False,1,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,16,-0.0
58,False,0,-0.0
58,False,14,-0.0
58,False,4,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,2,-0.0
58,False,2,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,2,-0.0
58,False,5,-0.0
58,False,2,-0.0
58,True,12,-0.0
58,False,1,-0.0
58,False,4,-0.0
58,False,10,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,4,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,8,-0.0
58,False,0,-0.0
58,False,26,-0.0
58,False,18,-0.0
58,False,0,-0.0
58,True,14,-0.0
58,False,0,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,12,-0.0
58,False,0,-0.0
58,False,8,-0.0
58,False,0,-0.0
58,False,2,-0.0
58,False,18,-0.0
58,False,6,-0.0
58,False,10,-0.0
58,False,14,-0.0
58,False,5,-0.0
58,False,12,-0.0
58,True,9,-0.0
58,False,0,-0.0
58,False,5,-0.0
58,False,7,-0.0
58,False,0,-0.0
58,False,13,-0.0
58,False,9,-0.0
58,False,7,-0.0
58,False,18,-0.0
58,False,2,-0.0
58,False,16,-0.0
58,False,0,-0.0
58,False,6,-0.0
58,True,30,-0.0
58,False,0,-0.0
58,False,1,-0.0
58,False,9,-0.0
58,False,7,-0.0
58,False,0,-0.0
58,False,6,-0.0
58,True,4,-0.0
58,False,8,-0.0
